round;minSpace;maxSpace
1;13;14
2;14;15
3;14;16
4;14;16
5;14;16
6;15;18
7;15;17
8;14;17
9;14;15
10;15;17
11;16;18
12;15;20
13;15;17
14;16;19
15;16;18
16;14;18
17;14;15
18;15;16
19;15;17
20;15;17
21;15;17
22;17;19
23;17;19
24;15;21
25;15;16
26;16;18
27;17;19
28;16;21
29;16;18
30;18;20
31;18;20
32;12;22
33;12;13
34;13;14
35;13;15
36;13;15
37;13;15
38;14;17
39;14;16
40;13;16
41;13;14
42;14;15
43;14;17
44;14;18
45;14;16
46;15;18
47;15;18
48;11;19
49;11;12
50;12;13
51;12;14
52;12;14
53;12;13
54;13;15
55;13;15
56;10;16
57;10;11
58;11;12
59;11;13
60;9;13
61;9;10
62;8;11
63;8;9
