round;minSpace;maxSpace
512;40;55
1024;41;59
1536;41;60
2048;41;60
2560;41;60
3072;42;61
3584;42;61
4096;41;61
4608;41;56
5120;42;60
5632;42;61
6144;41;61
6656;41;60
7168;42;61
7680;42;61
8192;40;61
8704;40;55
9216;41;59
9728;41;60
10240;41;60
10752;41;60
11264;42;61
11776;42;61
12288;40;61
12800;40;55
13312;41;59
13824;41;60
14336;40;60
14848;40;59
15360;41;60
15872;41;60
16384;37;60
16896;37;52
17408;38;56
17920;38;57
18432;38;57
18944;38;57
19456;39;58
19968;39;58
20480;38;58
20992;38;53
21504;39;57
22016;39;58
22528;38;58
23040;38;57
23552;39;58
24064;39;58
24576;36;58
25088;36;51
25600;37;55
26112;37;56
26624;37;56
27136;37;56
27648;38;57
28160;38;57
28672;35;57
29184;35;50
29696;35;50
30208;35;50
30720;32;49
31232;32;47
31744;31;47
32256;30;46
