rounds;minSpace;maxSpace
585;38;41
586;41;42
587;41;43
588;40;44
589;40;43
590;42;44
591;42;44
592;38;45
593;38;40
594;40;41
595;40;42
596;40;43
597;40;43
598;42;44
599;42;44
600;39;45
601;39;42
602;42;43
603;42;44
604;41;45
605;41;44
606;43;45
607;43;45
608;37;46
609;37;39
610;39;40
611;39;41
612;39;42
613;39;42
614;41;43
615;41;43
616;39;44
617;39;42
618;42;43
619;42;44
620;41;45
621;41;44
622;43;45
623;43;45
624;38;46
625;38;40
626;40;41
627;40;42
628;40;43
629;40;43
630;42;44
631;42;44
632;39;45
633;39;42
634;42;43
635;42;44
636;41;45
637;41;44
638;43;45
639;43;45
640;36;46
641;36;37
642;37;38
643;37;38
644;37;39
645;37;39
646;38;40
647;38;39
648;37;40
649;37;39
650;39;40
651;39;40
652;38;41
653;38;40
654;39;41
655;39;40
656;37;41
657;37;39
658;39;40
659;39;41
660;39;42
661;39;42
662;41;43
663;41;43
664;38;44
665;38;41
666;41;42
667;41;43
668;40;44
669;40;43
670;42;44
671;42;44
672;37;45
673;37;39
674;39;40
675;39;41
676;39;42
677;39;42
678;41;43
679;41;43
680;39;44
681;39;42
682;42;43
683;42;44
684;41;45
685;41;44
686;43;45
687;43;45
688;38;46
689;38;40
690;40;41
691;40;42
692;40;43
693;40;43
694;42;44
695;42;44
696;39;45
697;39;42
698;42;43
699;42;44
700;41;45
701;41;44
702;43;45
703;43;45
704;36;46
705;36;38
706;38;39
707;38;40
708;38;41
709;38;41
710;40;42
711;40;42
712;38;43
713;38;41
714;41;42
715;41;43
716;40;44
717;40;43
718;42;44
719;42;44
720;38;45
721;38;40
722;40;41
723;40;42
724;40;43
725;40;43
726;42;44
727;42;44
728;39;45
729;39;42
730;42;43
731;42;44
732;41;45
733;41;44
734;43;45
735;43;45
736;37;46
737;37;39
738;39;40
739;39;41
740;39;42
741;39;42
742;41;43
743;41;43
744;39;44
745;39;42
746;42;43
747;42;44
748;41;45
749;41;44
750;43;45
751;43;45
752;38;46
753;38;40
754;40;41
755;40;42
756;40;43
757;40;43
758;42;44
759;42;44
760;39;45
761;39;42
762;42;43
763;42;44
764;41;45
765;41;44
766;43;45
767;43;45
768;34;46
769;34;35
770;35;36
771;35;36
772;35;37
773;35;37
774;36;38
775;36;37
776;35;38
777;35;37
778;37;38
779;37;38
780;36;39
781;36;38
782;37;39
783;37;38
784;35;39
785;35;37
786;37;38
787;37;39
788;37;40
789;37;40
790;39;41
791;39;41
792;36;42
793;36;39
794;39;40
795;39;41
796;38;42
797;38;41
798;40;42
799;40;42
800;35;43
801;35;37
802;37;38
803;37;39
804;37;40
805;37;40
806;39;41
807;39;41
808;37;42
809;37;40
810;40;41
811;40;42
812;39;43
813;39;42
814;41;43
815;41;43
816;36;44
817;36;38
818;38;39
819;38;40
820;38;41
821;38;41
822;40;42
823;40;42
824;37;43
825;37;40
826;40;41
827;40;42
828;39;43
829;39;42
830;41;43
831;41;43
832;35;44
833;35;37
834;37;38
835;37;39
836;37;40
837;37;40
838;39;41
839;39;41
840;37;42
841;37;40
842;40;41
843;40;42
844;39;43
845;39;42
846;41;43
847;41;43
848;37;44
849;37;39
850;39;40
851;39;41
852;39;42
853;39;42
854;41;43
855;41;43
856;38;44
857;38;41
858;41;42
859;41;43
860;40;44
861;40;43
862;42;44
863;42;44
864;36;45
865;36;38
866;38;39
867;38;40
868;38;41
869;38;41
870;40;42
871;40;42
872;38;43
873;38;41
874;41;42
875;41;43
876;40;44
877;40;43
878;42;44
879;42;44
880;37;45
881;37;39
882;39;40
883;39;41
884;39;42
885;39;42
886;41;43
887;41;43
888;38;44
889;38;41
890;41;42
891;41;43
892;40;44
893;40;43
894;42;44
895;42;44
896;34;45
897;34;35
898;35;36
899;35;36
900;35;37
901;35;37
902;36;38
903;36;37
904;35;38
905;35;37
906;37;38
907;37;38
908;36;39
909;36;38
910;37;39
911;37;38
912;35;39
913;35;37
914;37;38
915;37;39
916;37;40
917;37;40
918;39;41
919;39;41
920;36;42
921;36;39
922;39;40
923;39;41
924;38;42
925;38;41
926;40;42
927;40;42
928;35;43
929;35;37
930;37;38
931;37;39
932;37;40
933;37;40
934;39;41
935;39;41
936;37;42
937;37;40
938;40;41
939;40;42
940;39;43
941;39;42
942;41;43
943;41;43
944;36;44
945;36;38
946;38;39
947;38;40
948;38;41
949;38;41
950;40;42
951;40;42
952;37;43
953;37;40
954;40;41
955;40;42
956;39;43
957;39;42
958;41;43
959;41;43
960;34;44
961;34;36
962;36;37
963;36;38
964;36;39
965;36;39
966;38;40
967;38;40
968;36;41
969;36;39
970;39;40
971;39;41
972;38;42
973;38;41
974;40;42
975;40;42
976;36;43
977;36;38
978;38;39
979;38;40
980;38;41
981;38;41
982;40;42
983;40;42
984;37;43
985;37;40
986;40;41
987;40;42
988;39;43
989;39;42
990;41;43
991;41;43
992;35;44
993;35;37
994;37;38
995;37;39
996;37;40
997;37;40
998;39;41
999;39;41
1000;37;42
1001;37;40
1002;40;41
1003;40;42
1004;39;43
1005;39;42
1006;41;43
1007;41;43
1008;36;44
1009;36;38
1010;38;39
1011;38;40
1012;38;41
1013;38;41
1014;40;42
1015;40;42
1016;37;43
1017;37;40
1018;40;41
1019;40;42
1020;39;43
1021;39;42
1022;41;43
1023;41;43
1024;30;44
1025;30;31
1026;31;32
1027;31;32
1028;31;33
1029;31;33
1030;32;34
1031;32;33
1032;31;34
1033;31;33
1034;33;34
1035;33;34
1036;32;35
1037;32;34
1038;33;35
1039;33;34
1040;31;35
1041;31;33
1042;33;34
1043;33;35
1044;33;36
1045;33;36
1046;35;37
1047;35;37
1048;32;38
1049;32;35
1050;35;36
1051;35;37
1052;34;38
1053;34;37
1054;36;38
1055;36;38
1056;31;39
1057;31;33
1058;33;34
1059;33;35
1060;33;36
1061;33;36
1062;35;37
1063;35;37
1064;33;38
1065;33;36
1066;36;37
1067;36;38
1068;35;39
1069;35;38
1070;37;39
1071;37;39
1072;32;40
1073;32;34
1074;34;35
1075;34;36
1076;34;37
1077;34;37
1078;36;38
1079;36;38
1080;33;39
1081;33;36
1082;36;37
1083;36;38
1084;35;39
1085;35;38
1086;37;39
1087;37;39
1088;31;40
1089;31;33
1090;33;34
1091;33;35
1092;33;36
1093;33;36
1094;35;37
1095;35;37
1096;33;38
1097;33;36
1098;36;37
1099;36;38
1100;35;39
1101;35;38
1102;37;39
1103;37;39
1104;33;40
1105;33;35
1106;35;36
1107;35;37
1108;35;38
1109;35;38
1110;37;39
1111;37;39
1112;34;40
1113;34;37
1114;37;38
1115;37;39
1116;36;40
1117;36;39
1118;38;40
1119;38;40
1120;32;41
1121;32;34
1122;34;35
1123;34;36
1124;34;37
1125;34;37
1126;36;38
1127;36;38
1128;34;39
1129;34;37
1130;37;38
1131;37;39
1132;36;40
1133;36;39
1134;38;40
1135;38;40
1136;33;41
1137;33;35
1138;35;36
1139;35;37
1140;35;38
1141;35;38
1142;37;39
1143;37;39
1144;34;40
1145;34;37
1146;37;38
1147;37;39
1148;36;40
1149;36;39
1150;38;40
1151;38;40
1152;31;41
1153;31;32
1154;32;33
1155;32;33
1156;32;34
1157;32;34
1158;33;35
1159;33;34
1160;32;35
1161;32;34
1162;34;35
1163;34;35
1164;33;36
1165;33;35
1166;34;36
1167;34;35
1168;32;36
1169;32;34
1170;34;35
1171;34;36
1172;34;37
1173;34;37
1174;36;38
1175;36;38
1176;33;39
1177;33;36
1178;36;37
1179;36;38
1180;35;39
1181;35;38
1182;37;39
1183;37;39
1184;32;40
1185;32;34
1186;34;35
1187;34;36
1188;34;37
1189;34;37
1190;36;38
1191;36;38
1192;34;39
1193;34;37
1194;37;38
1195;37;39
1196;36;40
1197;36;39
1198;38;40
1199;38;40
1200;33;41
1201;33;35
1202;35;36
1203;35;37
1204;35;38
1205;35;38
1206;37;39
1207;37;39
1208;34;40
1209;34;37
1210;37;38
1211;37;39
1212;36;40
1213;36;39
1214;38;40
1215;38;40
1216;31;41
1217;31;33
1218;33;34
1219;33;35
1220;33;36
1221;33;36
1222;35;37
1223;35;37
1224;33;38
1225;33;36
1226;36;37
1227;36;38
1228;35;39
1229;35;38
1230;37;39
1231;37;39
1232;33;40
1233;33;35
1234;35;36
1235;35;37
1236;35;38
1237;35;38
1238;37;39
1239;37;39
1240;34;40
1241;34;37
1242;37;38
1243;37;39
1244;36;40
1245;36;39
1246;38;40
1247;38;40
1248;32;41
1249;32;34
1250;34;35
1251;34;36
1252;34;37
1253;34;37
1254;36;38
1255;36;38
1256;34;39
1257;34;37
1258;37;38
1259;37;39
1260;36;40
1261;36;39
1262;38;40
1263;38;40
1264;33;41
1265;33;35
1266;35;36
1267;35;37
1268;35;38
1269;35;38
1270;37;39
1271;37;39
1272;34;40
1273;34;37
1274;37;38
1275;37;39
1276;36;40
1277;36;39
1278;38;40
1279;38;40
1280;30;41
1281;30;31
1282;31;32
1283;31;32
1284;31;33
1285;31;33
1286;32;34
1287;32;33
1288;31;34
1289;31;33
1290;33;34
1291;33;34
1292;32;35
1293;32;34
1294;33;35
1295;33;34
1296;31;35
1297;31;33
1298;33;34
1299;33;35
1300;33;36
1301;33;36
1302;35;37
1303;35;37
1304;32;38
1305;32;35
1306;35;36
1307;35;37
1308;34;38
1309;34;37
1310;36;38
1311;36;38
1312;31;39
1313;31;33
1314;33;34
1315;33;35
1316;33;36
1317;33;36
1318;35;37
1319;35;37
1320;33;38
1321;33;36
1322;36;37
1323;36;38
1324;35;39
1325;35;38
1326;37;39
1327;37;39
1328;32;40
1329;32;34
1330;34;35
1331;34;36
1332;34;37
1333;34;37
1334;36;38
1335;36;38
1336;33;39
1337;33;36
1338;36;37
1339;36;38
1340;35;39
1341;35;38
1342;37;39
1343;37;39
1344;31;40
1345;31;33
1346;33;34
1347;33;35
1348;33;36
1349;33;36
1350;35;37
1351;35;37
1352;33;38
1353;33;36
1354;36;37
1355;36;38
1356;35;39
1357;35;38
1358;37;39
1359;37;39
1360;33;40
1361;33;35
1362;35;36
1363;35;37
1364;35;38
1365;35;38
1366;37;39
1367;37;39
1368;34;40
1369;34;37
1370;37;38
1371;37;39
1372;36;40
1373;36;39
1374;38;40
1375;38;40
1376;32;41
1377;32;34
1378;34;35
1379;34;36
1380;34;37
1381;34;37
1382;36;38
1383;36;38
1384;34;39
1385;34;37
1386;37;38
1387;37;39
1388;36;40
1389;36;39
1390;38;40
1391;38;40
1392;33;41
1393;33;35
1394;35;36
1395;35;37
1396;35;38
1397;35;38
1398;37;39
1399;37;39
1400;34;40
1401;34;37
1402;37;38
1403;37;39
1404;36;40
1405;36;39
1406;38;40
1407;38;40
1408;30;41
1409;30;31
1410;31;32
1411;31;32
1412;31;33
1413;31;33
1414;32;34
1415;32;33
1416;31;34
1417;31;33
1418;33;34
1419;33;34
1420;32;35
1421;32;34
1422;33;35
1423;33;34
1424;31;35
1425;31;33
1426;33;34
1427;33;35
1428;33;36
1429;33;36
1430;35;37
1431;35;37
1432;32;38
1433;32;35
1434;35;36
1435;35;37
1436;34;38
1437;34;37
1438;36;38
1439;36;38
1440;31;39
1441;31;33
1442;33;34
1443;33;35
1444;33;36
1445;33;36
1446;35;37
1447;35;37
1448;33;38
1449;33;36
1450;36;37
1451;36;38
1452;35;39
1453;35;38
1454;37;39
1455;37;39
1456;32;40
1457;32;34
1458;34;35
1459;34;36
1460;34;37
1461;34;37
1462;36;38
1463;36;38
1464;33;39
1465;33;36
1466;36;37
1467;36;38
1468;35;39
1469;35;38
1470;37;39
1471;37;39
1472;30;40
1473;30;32
1474;32;33
1475;32;34
1476;32;35
1477;32;35
1478;34;36
1479;34;36
1480;32;37
1481;32;35
1482;35;36
1483;35;37
1484;34;38
1485;34;37
1486;36;38
1487;36;38
1488;32;39
1489;32;34
1490;34;35
1491;34;36
1492;34;37
1493;34;37
1494;36;38
1495;36;38
1496;33;39
1497;33;36
1498;36;37
1499;36;38
1500;35;39
1501;35;38
1502;37;39
1503;37;39
1504;31;40
1505;31;33
1506;33;34
1507;33;35
1508;33;36
1509;33;36
1510;35;37
1511;35;37
1512;33;38
1513;33;36
1514;36;37
1515;36;38
1516;35;39
1517;35;38
1518;37;39
1519;37;39
1520;32;40
1521;32;34
1522;34;35
1523;34;36
1524;34;37
1525;34;37
1526;36;38
1527;36;38
1528;33;39
1529;33;36
1530;36;37
1531;36;38
1532;35;39
1533;35;38
1534;37;39
1535;37;39
1536;27;40
1537;27;28
1538;28;29
1539;28;29
1540;28;30
1541;28;30
1542;29;31
1543;29;30
1544;28;31
1545;28;30
1546;30;31
1547;30;31
1548;29;32
1549;29;31
1550;30;32
1551;30;31
1552;28;32
1553;28;30
1554;30;31
1555;30;32
1556;30;33
1557;30;33
1558;32;34
1559;32;34
1560;29;35
1561;29;32
1562;32;33
1563;32;34
1564;31;35
1565;31;34
1566;33;35
1567;33;35
1568;28;36
1569;28;30
1570;30;31
1571;30;32
1572;30;33
1573;30;33
1574;32;34
1575;32;34
1576;30;35
1577;30;33
1578;33;34
1579;33;35
1580;32;36
1581;32;35
1582;34;36
1583;34;36
1584;29;37
1585;29;31
1586;31;32
1587;31;33
1588;31;34
1589;31;34
1590;33;35
1591;33;35
1592;30;36
1593;30;33
1594;33;34
1595;33;35
1596;32;36
1597;32;35
1598;34;36
1599;34;36
1600;28;37
1601;28;30
1602;30;31
1603;30;32
1604;30;33
1605;30;33
1606;32;34
1607;32;34
1608;30;35
1609;30;33
1610;33;34
1611;33;35
1612;32;36
1613;32;35
1614;34;36
1615;34;36
1616;30;37
1617;30;32
1618;32;33
1619;32;34
1620;32;35
1621;32;35
1622;34;36
1623;34;36
1624;31;37
1625;31;34
1626;34;35
1627;34;36
1628;33;37
1629;33;36
1630;35;37
1631;35;37
1632;29;38
1633;29;31
1634;31;32
1635;31;33
1636;31;34
1637;31;34
1638;33;35
1639;33;35
1640;31;36
1641;31;34
1642;34;35
1643;34;36
1644;33;37
1645;33;36
1646;35;37
1647;35;37
1648;30;38
1649;30;32
1650;32;33
1651;32;34
1652;32;35
1653;32;35
1654;34;36
1655;34;36
1656;31;37
1657;31;34
1658;34;35
1659;34;36
1660;33;37
1661;33;36
1662;35;37
1663;35;37
1664;28;38
1665;28;29
1666;29;30
1667;29;30
1668;29;31
1669;29;31
1670;30;32
1671;30;31
1672;29;32
1673;29;31
1674;31;32
1675;31;32
1676;30;33
1677;30;32
1678;31;33
1679;31;32
1680;29;33
1681;29;31
1682;31;32
1683;31;33
1684;31;34
1685;31;34
1686;33;35
1687;33;35
1688;30;36
1689;30;33
1690;33;34
1691;33;35
1692;32;36
1693;32;35
1694;34;36
1695;34;36
1696;29;37
1697;29;31
1698;31;32
1699;31;33
1700;31;34
1701;31;34
1702;33;35
1703;33;35
1704;31;36
1705;31;34
1706;34;35
1707;34;36
1708;33;37
1709;33;36
1710;35;37
1711;35;37
1712;30;38
1713;30;32
1714;32;33
1715;32;34
1716;32;35
1717;32;35
1718;34;36
1719;34;36
1720;31;37
1721;31;34
1722;34;35
1723;34;36
1724;33;37
1725;33;36
1726;35;37
1727;35;37
1728;28;38
1729;28;30
1730;30;31
1731;30;32
1732;30;33
1733;30;33
1734;32;34
1735;32;34
1736;30;35
1737;30;33
1738;33;34
1739;33;35
1740;32;36
1741;32;35
1742;34;36
1743;34;36
1744;30;37
1745;30;32
1746;32;33
1747;32;34
1748;32;35
1749;32;35
1750;34;36
1751;34;36
1752;31;37
1753;31;34
1754;34;35
1755;34;36
1756;33;37
1757;33;36
1758;35;37
1759;35;37
1760;29;38
1761;29;31
1762;31;32
1763;31;33
1764;31;34
1765;31;34
1766;33;35
1767;33;35
1768;31;36
1769;31;34
1770;34;35
1771;34;36
1772;33;37
1773;33;36
1774;35;37
1775;35;37
1776;30;38
1777;30;32
1778;32;33
1779;32;34
1780;32;35
1781;32;35
1782;34;36
1783;34;36
1784;31;37
1785;31;34
1786;34;35
1787;34;36
1788;33;37
1789;33;36
1790;35;37
1791;35;37
1792;26;38
1793;26;27
1794;27;28
1795;27;28
1796;27;29
1797;27;29
1798;28;30
1799;28;29
1800;27;30
1801;27;29
1802;29;30
1803;29;30
1804;28;31
1805;28;30
1806;29;31
1807;29;30
1808;27;31
1809;27;29
1810;29;30
1811;29;31
1812;29;32
1813;29;32
1814;31;33
1815;31;33
1816;28;34
1817;28;31
1818;31;32
1819;31;33
1820;30;34
1821;30;33
1822;32;34
1823;32;34
1824;27;35
1825;27;29
1826;29;30
1827;29;31
1828;29;32
1829;29;32
1830;31;33
1831;31;33
1832;29;34
1833;29;32
1834;32;33
1835;32;34
1836;31;35
1837;31;34
1838;33;35
1839;33;35
1840;28;36
1841;28;30
1842;30;31
1843;30;32
1844;30;33
1845;30;33
1846;32;34
1847;32;34
1848;29;35
1849;29;32
1850;32;33
1851;32;34
1852;31;35
1853;31;34
1854;33;35
1855;33;35
1856;27;36
1857;27;29
1858;29;30
1859;29;31
1860;29;32
1861;29;32
1862;31;33
1863;31;33
1864;29;34
1865;29;32
1866;32;33
1867;32;34
1868;31;35
1869;31;34
1870;33;35
1871;33;35
1872;29;36
1873;29;31
1874;31;32
1875;31;33
1876;31;34
1877;31;34
1878;33;35
1879;33;35
1880;30;36
1881;30;33
1882;33;34
1883;33;35
1884;32;36
1885;32;35
1886;34;36
1887;34;36
1888;28;37
1889;28;30
1890;30;31
1891;30;32
1892;30;33
1893;30;33
1894;32;34
1895;32;34
1896;30;35
1897;30;33
1898;33;34
1899;33;35
1900;32;36
1901;32;35
1902;34;36
1903;34;36
1904;29;37
1905;29;31
1906;31;32
1907;31;33
1908;31;34
1909;31;34
1910;33;35
1911;33;35
1912;30;36
1913;30;33
1914;33;34
1915;33;35
1916;32;36
1917;32;35
1918;34;36
1919;34;36
1920;26;37
1921;26;27
1922;27;28
1923;27;28
1924;27;29
1925;27;29
1926;28;30
1927;28;29
1928;27;30
1929;27;29
1930;29;30
1931;29;30
1932;28;31
1933;28;30
1934;29;31
1935;29;30
1936;27;31
1937;27;28
1938;28;29
1939;28;29
1940;28;30
1941;28;30
1942;29;31
1943;29;30
1944;27;31
1945;27;29
1946;29;30
1947;29;30
1948;28;31
1949;28;30
1950;29;31
1951;29;30
1952;26;31
1953;26;27
1954;27;28
1955;27;28
1956;27;29
1957;27;29
1958;28;30
1959;28;29
1960;27;30
1961;27;29
1962;29;30
1963;29;30
1964;28;31
1965;28;30
1966;29;31
1967;29;30
1968;26;31
1969;26;27
1970;27;28
1971;27;28
1972;27;29
1973;27;29
1974;28;30
1975;28;29
1976;26;30
1977;26;28
1978;28;29
1979;28;29
1980;27;30
1981;27;29
1982;28;30
1983;28;29
1984;23;30
1985;23;24
1986;24;25
1987;24;25
1988;24;26
1989;24;26
1990;25;27
1991;25;26
1992;24;27
1993;24;26
1994;26;27
1995;26;27
1996;25;28
1997;25;27
1998;26;28
1999;26;27
2000;24;28
2001;24;25
2002;25;26
2003;25;26
2004;25;27
2005;25;27
2006;26;28
2007;26;27
2008;24;28
2009;24;26
2010;26;27
2011;26;27
2012;25;28
2013;25;27
2014;26;28
2015;26;27
2016;22;28
2017;22;23
2018;23;24
2019;23;24
2020;23;25
2021;23;25
2022;24;26
2023;24;25
2024;23;26
2025;23;25
2026;25;26
2027;25;26
2028;24;27
2029;24;26
2030;25;27
2031;25;26
2032;22;27
2033;22;23
2034;22;23
2035;22;22
2036;20;22
2037;20;21
2038;19;21
2039;19;19
2040;15;19
2041;15;16
2042;15;16
2043;15;15
2044;12;15
2045;12;13
2046;11;13
2047;11;11
