rounds;minSpace;maxSpace
1230;82;84
1231;82;83
1232;80;84
1233;80;82
1234;82;83
1235;82;83
1236;82;84
1237;82;84
1238;83;85
1239;83;84
1240;81;85
1241;81;83
1242;83;84
1243;83;84
1244;82;85
1245;82;84
1246;83;85
1247;83;84
1248;79;85
1249;79;81
1250;81;82
1251;81;82
1252;81;83
1253;81;83
1254;82;84
1255;82;83
1256;81;84
1257;81;83
1258;83;84
1259;83;84
1260;82;85
1261;82;84
1262;83;85
1263;83;84
1264;80;85
1265;80;82
1266;82;83
1267;82;83
1268;82;84
1269;82;84
1270;83;85
1271;83;84
1272;81;85
1273;81;83
1274;83;84
1275;83;84
1276;82;85
1277;82;84
1278;83;85
1279;83;84
1280;77;85
1281;77;78
1282;78;79
1283;78;79
1284;78;80
1285;78;80
1286;79;81
1287;79;80
1288;78;81
1289;78;80
1290;80;81
1291;80;81
1292;79;82
1293;79;81
1294;80;82
1295;80;81
1296;78;82
1297;78;80
1298;80;81
1299;80;81
1300;80;82
1301;80;82
1302;81;83
1303;81;82
1304;79;83
1305;79;81
1306;81;82
1307;81;82
1308;80;83
1309;80;82
1310;81;83
1311;81;82
1312;78;83
1313;78;80
1314;80;81
1315;80;81
1316;80;82
1317;80;82
1318;81;83
1319;81;82
1320;80;83
1321;80;82
1322;82;83
1323;82;83
1324;81;84
1325;81;83
1326;82;84
1327;82;83
1328;79;84
1329;79;81
1330;81;82
1331;81;82
1332;81;83
1333;81;83
1334;82;84
1335;82;83
1336;80;84
1337;80;82
1338;82;83
1339;82;83
1340;81;84
1341;81;83
1342;82;84
1343;82;83
1344;78;84
1345;78;79
1346;79;80
1347;79;80
1348;79;81
1349;79;81
1350;80;82
1351;80;81
1352;79;82
1353;79;81
1354;81;82
1355;81;82
1356;80;83
1357;80;82
1358;81;83
1359;81;82
1360;79;83
1361;79;81
1362;81;82
1363;81;82
1364;81;83
1365;81;83
1366;82;84
1367;82;83
1368;80;84
1369;80;82
1370;82;83
1371;82;83
1372;81;84
1373;81;83
1374;82;84
1375;82;83
1376;78;84
1377;78;80
1378;80;81
1379;80;81
1380;80;82
1381;80;82
1382;81;83
1383;81;82
1384;80;83
1385;80;82
1386;82;83
1387;82;83
1388;81;84
1389;81;83
1390;82;84
1391;82;83
1392;79;84
1393;79;81
1394;81;82
1395;81;82
1396;81;83
1397;81;83
1398;82;84
1399;82;83
1400;80;84
1401;80;82
1402;82;83
1403;82;83
1404;81;84
1405;81;83
1406;82;84
1407;82;83
1408;76;84
1409;76;77
1410;77;78
1411;77;78
1412;77;79
1413;77;79
1414;78;80
1415;78;79
1416;77;80
1417;77;79
1418;79;80
1419;79;80
1420;78;81
1421;78;80
1422;79;81
1423;79;80
1424;77;81
1425;77;79
1426;79;80
1427;79;80
1428;79;81
1429;79;81
1430;80;82
1431;80;81
1432;78;82
1433;78;80
1434;80;81
1435;80;81
1436;79;82
1437;79;81
1438;80;82
1439;80;81
1440;77;82
1441;77;79
1442;79;80
1443;79;80
1444;79;81
1445;79;81
1446;80;82
1447;80;81
1448;79;82
1449;79;81
1450;81;82
1451;81;82
1452;80;83
1453;80;82
1454;81;83
1455;81;82
1456;78;83
1457;78;80
1458;80;81
1459;80;81
1460;80;82
1461;80;82
1462;81;83
1463;81;82
1464;79;83
1465;79;81
1466;81;82
1467;81;82
1468;80;83
1469;80;82
1470;81;83
1471;81;82
1472;76;83
1473;76;77
1474;77;78
1475;77;78
1476;77;79
1477;77;79
1478;78;80
1479;78;79
1480;77;80
1481;77;79
1482;79;80
1483;79;80
1484;78;81
1485;78;80
1486;79;81
1487;79;80
1488;77;81
1489;77;79
1490;79;80
1491;79;80
1492;79;81
1493;79;81
1494;80;82
1495;80;81
1496;78;82
1497;78;80
1498;80;81
1499;80;81
1500;79;82
1501;79;81
1502;80;82
1503;80;81
1504;76;82
1505;76;78
1506;78;79
1507;78;79
1508;78;80
1509;78;80
1510;79;81
1511;79;80
1512;78;81
1513;78;80
1514;80;81
1515;80;81
1516;79;82
1517;79;81
1518;80;82
1519;80;81
1520;77;82
1521;77;79
1522;79;80
1523;79;80
1524;79;81
1525;79;81
1526;80;82
1527;80;81
1528;78;82
1529;78;80
1530;80;81
1531;80;81
1532;79;82
1533;79;81
1534;80;82
1535;80;81
1536;72;82
1537;72;73
1538;73;74
1539;73;74
1540;73;75
1541;73;75
1542;74;76
1543;74;75
1544;73;76
1545;73;75
1546;75;76
1547;75;76
1548;74;77
1549;74;76
1550;75;77
1551;75;76
1552;73;77
1553;73;75
1554;75;76
1555;75;76
1556;75;77
1557;75;77
1558;76;78
1559;76;77
1560;74;78
1561;74;76
1562;76;77
1563;76;77
1564;75;78
1565;75;77
1566;76;78
1567;76;77
1568;73;78
1569;73;75
1570;75;76
1571;75;76
1572;75;77
1573;75;77
1574;76;78
1575;76;77
1576;75;78
1577;75;77
1578;77;78
1579;77;78
1580;76;79
1581;76;78
1582;77;79
1583;77;78
1584;74;79
1585;74;76
1586;76;77
1587;76;77
1588;76;78
1589;76;78
1590;77;79
1591;77;78
1592;75;79
1593;75;77
1594;77;78
1595;77;78
1596;76;79
1597;76;78
1598;77;79
1599;77;78
1600;73;79
1601;73;74
1602;74;75
1603;74;75
1604;74;76
1605;74;76
1606;75;77
1607;75;76
1608;74;77
1609;74;76
1610;76;77
1611;76;77
1612;75;78
1613;75;77
1614;76;78
1615;76;77
1616;74;78
1617;74;76
1618;76;77
1619;76;77
1620;76;78
1621;76;78
1622;77;79
1623;77;78
1624;75;79
1625;75;77
1626;77;78
1627;77;78
1628;76;79
1629;76;78
1630;77;79
1631;77;78
1632;73;79
1633;73;75
1634;75;76
1635;75;76
1636;75;77
1637;75;77
1638;76;78
1639;76;77
1640;75;78
1641;75;77
1642;77;78
1643;77;78
1644;76;79
1645;76;78
1646;77;79
1647;77;78
1648;74;79
1649;74;76
1650;76;77
1651;76;77
1652;76;78
1653;76;78
1654;77;79
1655;77;78
1656;75;79
1657;75;77
1658;77;78
1659;77;78
1660;76;79
1661;76;78
1662;77;79
1663;77;78
1664;72;79
1665;72;73
1666;73;74
1667;73;74
1668;73;75
1669;73;75
1670;74;76
1671;74;75
1672;73;76
1673;73;75
1674;75;76
1675;75;76
1676;74;77
1677;74;76
1678;75;77
1679;75;76
1680;73;77
1681;73;75
1682;75;76
1683;75;76
1684;75;77
1685;75;77
1686;76;78
1687;76;77
1688;74;78
1689;74;76
1690;76;77
1691;76;77
1692;75;78
1693;75;77
1694;76;78
1695;76;77
1696;73;78
1697;73;75
1698;75;76
1699;75;76
1700;75;77
1701;75;77
1702;76;78
1703;76;77
1704;75;78
1705;75;77
1706;77;78
1707;77;78
1708;76;79
1709;76;78
1710;77;79
1711;77;78
1712;74;79
1713;74;76
1714;76;77
1715;76;77
1716;76;78
1717;76;78
1718;77;79
1719;77;78
1720;75;79
1721;75;77
1722;77;78
1723;77;78
1724;76;79
1725;76;78
1726;77;79
1727;77;78
1728;72;79
1729;72;73
1730;73;74
1731;73;74
1732;73;75
1733;73;75
1734;74;76
1735;74;75
1736;73;76
1737;73;75
1738;75;76
1739;75;76
1740;74;77
1741;74;76
1742;75;77
1743;75;76
1744;73;77
1745;73;75
1746;75;76
1747;75;76
1748;75;77
1749;75;77
1750;76;78
1751;76;77
1752;74;78
1753;74;76
1754;76;77
1755;76;77
1756;75;78
1757;75;77
1758;76;78
1759;76;77
1760;72;78
1761;72;74
1762;74;75
1763;74;75
1764;74;76
1765;74;76
1766;75;77
1767;75;76
1768;74;77
1769;74;76
1770;76;77
1771;76;77
1772;75;78
1773;75;77
1774;76;78
1775;76;77
1776;73;78
1777;73;75
1778;75;76
1779;75;76
1780;75;77
1781;75;77
1782;76;78
1783;76;77
1784;74;78
1785;74;76
1786;76;77
1787;76;77
1788;75;78
1789;75;77
1790;76;78
1791;76;77
1792;69;78
1793;69;70
1794;70;71
1795;70;71
1796;70;72
1797;70;72
1798;71;73
1799;71;72
1800;70;73
1801;70;72
1802;72;73
1803;72;73
1804;71;74
1805;71;73
1806;72;74
1807;72;73
1808;70;74
1809;70;72
1810;72;73
1811;72;73
1812;72;74
1813;72;74
1814;73;75
1815;73;74
1816;71;75
1817;71;73
1818;73;74
1819;73;74
1820;72;75
1821;72;74
1822;73;75
1823;73;74
1824;70;75
1825;70;72
1826;72;73
1827;72;73
1828;72;74
1829;72;74
1830;73;75
1831;73;74
1832;72;75
1833;72;74
1834;74;75
1835;74;75
1836;73;76
1837;73;75
1838;74;76
1839;74;75
1840;71;76
1841;71;73
1842;73;74
1843;73;74
1844;73;75
1845;73;75
1846;74;76
1847;74;75
1848;72;76
1849;72;74
1850;74;75
1851;74;75
1852;73;76
1853;73;75
1854;74;76
1855;74;75
1856;70;76
1857;70;71
1858;71;72
1859;71;72
1860;71;73
1861;71;73
1862;72;74
1863;72;73
1864;71;74
1865;71;73
1866;73;74
1867;73;74
1868;72;75
1869;72;74
1870;73;75
1871;73;74
1872;71;75
1873;71;73
1874;73;74
1875;73;74
1876;73;75
1877;73;75
1878;74;76
1879;74;75
1880;72;76
1881;72;74
1882;74;75
1883;74;75
1884;73;76
1885;73;75
1886;74;76
1887;74;75
1888;70;76
1889;70;72
1890;72;73
1891;72;73
1892;72;74
1893;72;74
1894;73;75
1895;73;74
1896;72;75
1897;72;74
1898;74;75
1899;74;75
1900;73;76
1901;73;75
1902;74;76
1903;74;75
1904;71;76
1905;71;73
1906;73;74
1907;73;74
1908;73;75
1909;73;75
1910;74;76
1911;74;75
1912;72;76
1913;72;74
1914;74;75
1915;74;75
1916;73;76
1917;73;75
1918;74;76
1919;74;75
1920;68;76
1921;68;69
1922;69;70
1923;69;70
1924;69;71
1925;69;71
1926;70;72
1927;70;71
1928;69;72
1929;69;71
1930;71;72
1931;71;72
1932;70;73
1933;70;72
1934;71;73
1935;71;72
1936;69;73
1937;69;71
1938;71;72
1939;71;72
1940;71;73
1941;71;73
1942;72;74
1943;72;73
1944;70;74
1945;70;72
1946;72;73
1947;72;73
1948;71;74
1949;71;73
1950;72;74
1951;72;73
1952;69;74
1953;69;71
1954;71;72
1955;71;72
1956;71;73
1957;71;73
1958;72;74
1959;72;73
1960;71;74
1961;71;73
1962;73;74
1963;73;74
1964;72;75
1965;72;74
1966;73;75
1967;73;74
1968;70;75
1969;70;72
1970;72;73
1971;72;73
1972;72;74
1973;72;74
1974;73;75
1975;73;74
1976;71;75
1977;71;73
1978;73;74
1979;73;74
1980;72;75
1981;72;74
1982;73;75
1983;73;74
1984;68;75
1985;68;69
1986;68;69
1987;68;68
1988;66;68
1989;66;67
1990;65;67
1991;65;65
1992;62;65
1993;62;63
1994;62;63
1995;62;62
1996;59;62
1997;59;60
1998;58;60
1999;58;58
2000;54;58
2001;54;55
2002;54;55
2003;54;54
2004;52;54
2005;52;53
2006;51;53
2007;51;51
2008;47;51
2009;47;48
2010;47;48
2011;47;47
2012;44;47
2013;44;45
2014;43;45
2015;43;43
2016;37;43
2017;37;38
2018;37;38
2019;37;37
2020;35;37
2021;35;36
2022;34;36
2023;34;34
2024;31;34
2025;31;32
2026;31;32
2027;31;31
2028;28;31
2029;28;29
2030;27;29
2031;27;27
2032;22;27
2033;22;23
2034;22;23
2035;22;22
2036;20;22
2037;20;21
2038;19;21
2039;19;19
2040;15;19
2041;15;16
2042;15;16
2043;15;15
2044;12;15
2045;12;13
2046;11;13
2047;11;11
